DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2022-02-11 20:00:00,6.2,31246.0,24,10.6,87,957,2.9,1177.0,894.0
2022-02-11 21:00:00,6.3,30270.0,20,10.6,88,957,2.8,707.0,268.0
2022-02-11 22:00:00,6.1,27656.0,15,10.7,88,957,2.4,708.0,0.0
2022-02-11 23:00:00,5.8,24348.0,10,10.9,87,957,1.9,119.0,0.0
2022-02-12 00:00:00,5.4,24210.0,9,10.7,90,957,2.4,12.0,-89.0
2022-02-12 01:00:00,5.1,20496.0,3,10.8,90,956,3.4,2290.0,1967.0
2022-02-12 02:00:00,5.4,20685.0,356,10.9,89,956,3.6,2234.0,1788.0
2022-02-12 03:00:00,5.5,19219.0,354,11.0,89,956,4.7,6853.0,5990.0
2022-02-12 04:00:00,5.4,18891.0,353,11.0,90,955,5.1,11205.0,10817.0
2022-02-12 05:00:00,5.2,18128.0,356,10.8,92,955,5.7,14453.0,14303.0
2022-02-12 06:00:00,5.1,16023.0,1,10.5,94,956,5.9,15460.0,14750.0
2022-02-12 07:00:00,4.8,13454.0,7,10.3,95,956,6.0,15420.0,15287.0
2022-02-12 08:00:00,4.1,10999.0,16,11.9,88,957,3.8,4017.0,3218.0
2022-02-12 09:00:00,3.8,8456.0,32,13.6,80,957,5.4,11505.0,10370.0
2022-02-12 10:00:00,4.4,9111.0,38,15.0,75,957,4.9,9002.0,8493.0
2022-02-12 11:00:00,4.7,9152.0,36,15.7,73,957,4.6,7011.0,6794.0
2022-02-12 12:00:00,4.6,7950.0,33,15.8,74,957,5.1,9414.0,8582.0
2022-02-12 13:00:00,4.8,8745.0,30,16.0,73,956,4.3,6468.0,6437.0
2022-02-12 14:00:00,4.8,9386.0,29,15.7,74,955,3.6,3546.0,3486.0
2022-02-12 15:00:00,5.0,11718.0,34,15.3,74,955,3.3,3084.0,2950.0
2022-02-12 16:00:00,5.1,14072.0,40,14.3,77,954,3.2,3143.0,2414.0
2022-02-12 17:00:00,4.9,15225.0,45,13.1,81,955,3.8,4479.0,4291.0
2022-02-12 18:00:00,5.7,23356.0,39,11.9,85,955,6.0,18302.0,17522.0
2022-02-12 19:00:00,5.9,28263.0,34,11.3,86,955,6.6,23592.0,23064.0
2022-02-12 20:00:00,5.9,29070.0,27,10.9,87,955,7.5,38610.0,38262.0
2022-02-12 21:00:00,5.7,29584.0,24,10.7,87,955,8.1,44409.0,43804.0
2022-02-12 22:00:00,5.2,24152.0,17,10.5,89,955,8.4,52615.0,51671.0
2022-02-12 23:00:00,5.0,19231.0,10,10.4,92,955,8.4,47218.0,47291.0
2022-02-13 00:00:00,6.0,40848.0,24,10.1,89,955,6.6,25014.0,25478.0
2022-02-13 01:00:00,6.2,39171.0,18,9.9,92,955,6.6,21916.0,23064.0
2022-02-13 02:00:00,6.2,34038.0,14,9.5,97,954,6.2,19319.0,20382.0
2022-02-13 03:00:00,5.8,27138.0,10,9.3,99,954,5.6,12586.0,12337.0
2022-02-13 04:00:00,5.7,24355.0,11,9.2,99,954,4.9,8877.0,8850.0
2022-02-13 05:00:00,6.1,23753.0,8,9.2,98,953,4.9,10103.0,9923.0
2022-02-13 06:00:00,5.3,21353.0,8,9.2,98,954,3.3,3224.0,2771.0
2022-02-13 07:00:00,5.3,24227.0,14,9.3,96,954,3.6,2626.0,1967.0
2022-02-13 08:00:00,5.1,20510.0,8,9.6,95,954,4.7,8305.0,7956.0
2022-02-13 09:00:00,4.8,19378.0,6,10.1,95,954,5.5,13343.0,12873.0
2022-02-13 10:00:00,3.8,9318.0,5,11.1,92,955,4.9,9703.0,9655.0
2022-02-13 11:00:00,3.6,7139.0,9,12.1,88,954,4.7,6645.0,5721.0
2022-02-13 12:00:00,4.0,8192.0,7,12.0,86,954,4.8,8708.0,8493.0
2022-02-13 13:00:00,4.8,10374.0,4,11.8,87,953,1.8,-255.0,-179.0
2022-02-13 14:00:00,4.6,9190.0,2,12.2,85,952,2.9,598.0,447.0
2022-02-13 15:00:00,4.1,8743.0,11,12.2,86,952,4.8,10258.0,9744.0
2022-02-13 16:00:00,4.2,11505.0,24,11.8,89,952,3.6,3131.0,2950.0
2022-02-13 17:00:00,3.4,14441.0,43,11.4,92,952,4.4,5586.0,4649.0
2022-02-13 18:00:00,5.1,26602.0,40,10.4,97,953,6.6,23043.0,22528.0
2022-02-13 19:00:00,5.9,32118.0,30,9.7,99,953,6.0,17384.0,16807.0
2022-02-13 20:00:00,6.0,38717.0,21,9.4,97,954,6.4,21550.0,20293.0
2022-02-13 21:00:00,7.6,46304.0,14,9.1,99,954,5.9,19169.0,18416.0
2022-02-13 22:00:00,6.8,45179.0,11,8.9,99,954,6.4,19624.0,19131.0
2022-02-13 23:00:00,6.6,41637.0,10,8.8,99,954,5.3,10923.0,10191.0
2022-02-14 00:00:00,7.4,41364.0,29,8.8,99,955,5.4,13732.0,13052.0
2022-02-14 01:00:00,7.3,41952.0,20,8.9,96,955,5.6,16591.0,16360.0
2022-02-14 02:00:00,5.7,38211.0,22,8.6,99,955,6.7,24628.0,23601.0
2022-02-14 03:00:00,5.8,36109.0,14,8.2,99,955,5.6,14506.0,14840.0
2022-02-14 04:00:00,5.5,30940.0,15,8.0,98,955,5.8,16554.0,16181.0
2022-02-14 05:00:00,5.4,26842.0,12,8.0,97,955,7.6,38422.0,37815.0
2022-02-14 06:00:00,5.5,26255.0,10,8.2,94,955,8.7,51212.0,51314.0
2022-02-14 07:00:00,5.8,26248.0,14,8.3,93,956,7.4,38870.0,37278.0
2022-02-14 08:00:00,5.9,28404.0,12,8.6,92,956,6.9,24871.0,24584.0
2022-02-14 09:00:00,4.4,21142.0,14,9.7,89,957,6.7,22842.0,21366.0
2022-02-14 10:00:00,5.6,23364.0,23,11.8,75,957,6.1,18731.0,17700.0
2022-02-14 11:00:00,5.2,23410.0,28,13.4,67,957,6.7,26414.0,26014.0
2022-02-14 12:00:00,4.6,21800.0,29,14.3,64,957,5.3,14273.0,13141.0
2022-02-14 13:00:00,4.5,21235.0,25,14.5,64,956,5.1,12472.0,11890.0
2022-02-14 14:00:00,4.7,20130.0,20,14.4,65,955,4.7,8893.0,8135.0
2022-02-14 15:00:00,4.6,21299.0,24,14.4,66,955,4.9,9706.0,9476.0
2022-02-14 16:00:00,4.7,22516.0,35,14.2,66,955,5.0,11188.0,10638.0
2022-02-14 17:00:00,4.9,25935.0,53,12.6,71,955,6.6,24346.0,23422.0
2022-02-14 18:00:00,5.7,37814.0,54,10.0,81,956,7.5,38454.0,37010.0
2022-02-14 19:00:00,6.2,50034.0,40,8.3,85,957,8.3,49863.0,49079.0
2022-02-14 20:00:00,6.5,55094.0,29,7.7,87,957,9.6,57271.0,57214.0
2022-02-14 21:00:00,6.8,56424.0,25,7.3,91,957,10.7,68114.0,66868.0
2022-02-14 22:00:00,7.2,65413.0,23,7.3,92,958,9.7,62530.0,59985.0
2022-02-14 23:00:00,7.5,69101.0,21,7.4,91,957,9.6,59838.0,59985.0
2022-02-15 00:00:00,7.7,73344.0,17,7.3,85,958,9.9,64728.0,63829.0
2022-02-15 01:00:00,7.4,72515.0,16,7.0,86,957,11.6,76405.0,75808.0
2022-02-15 02:00:00,7.1,70783.0,17,6.7,87,957,10.4,68380.0,67137.0
2022-02-15 03:00:00,7.0,67849.0,17,6.3,86,957,10.9,72350.0,71606.0
2022-02-15 04:00:00,6.9,66879.0,18,5.6,85,957,9.9,54457.0,54621.0
2022-02-15 05:00:00,7.1,66612.0,16,5.1,81,957,10.6,64009.0,61773.0
2022-02-15 06:00:00,7.4,65795.0,13,4.8,77,958,9.9,65808.0,62309.0
2022-02-15 07:00:00,7.8,66545.0,11,5.0,73,958,9.1,58626.0,57392.0
2022-02-15 08:00:00,8.8,68399.0,8,6.6,68,958,8.1,45392.0,43625.0
2022-02-15 09:00:00,7.1,55382.0,5,8.7,56,959,5.8,16734.0,17253.0
2022-02-15 10:00:00,6.3,43049.0,10,10.8,50,959,5.4,14195.0,13588.0
2022-02-15 11:00:00,5.4,35038.0,20,12.4,52,958,5.0,10126.0,9655.0
2022-02-15 12:00:00,4.7,27570.0,36,13.6,56,957,5.1,9584.0,9476.0
2022-02-15 13:00:00,4.6,23373.0,52,14.4,58,956,4.9,9559.0,9387.0
2022-02-15 14:00:00,4.6,21584.0,54,14.5,59,955,4.3,5595.0,5096.0
2022-02-15 15:00:00,4.8,23527.0,53,14.1,60,955,5.0,8630.0,8403.0
2022-02-15 16:00:00,5.4,27058.0,53,13.0,64,955,5.9,17099.0,17611.0
2022-02-15 17:00:00,5.9,31294.0,56,11.5,68,955,7.2,34107.0,33613.0
2022-02-15 18:00:00,6.2,38721.0,52,9.5,77,956,8.1,44505.0,44251.0
2022-02-15 19:00:00,6.2,45299.0,42,8.1,84,956,9.0,56361.0,54621.0
2022-02-15 20:00:00,6.6,52906.0,35,7.3,89,957,9.7,61685.0,59180.0
2022-02-15 21:00:00,7.0,60925.0,30,7.0,93,957,9.8,62146.0,62488.0
2022-02-15 22:00:00,7.2,63631.0,27,7.4,91,957,10.5,71603.0,71964.0
2022-02-15 23:00:00,7.2,62659.0,27,7.7,90,957,10.6,71386.0,70355.0
2022-02-16 00:00:00,7.1,61330.0,23,7.2,88,957,10.5,71738.0,70891.0
2022-02-16 01:00:00,6.7,56741.0,20,7.5,85,957,9.5,59522.0,58465.0
2022-02-16 02:00:00,6.9,56860.0,14,7.2,85,956,9.5,62507.0,61505.0
2022-02-16 03:00:00,7.0,55188.0,10,7.2,82,956,9.2,56252.0,55873.0
2022-02-16 04:00:00,6.9,51833.0,8,7.1,82,956,8.8,53824.0,52923.0
2022-02-16 05:00:00,6.8,50162.0,7,6.7,84,956,9.7,66097.0,65885.0
2022-02-16 06:00:00,7.1,51544.0,8,6.6,84,956,8.7,53232.0,53280.0
2022-02-16 07:00:00,7.0,50069.0,10,6.8,83,957,8.4,50482.0,49526.0
2022-02-16 08:00:00,7.0,48660.0,14,8.2,80,957,8.9,54405.0,54442.0
2022-02-16 09:00:00,6.0,38561.0,21,10.0,73,958,8.6,52866.0,52744.0
2022-02-16 10:00:00,6.0,36549.0,28,11.1,69,958,6.4,25564.0,26014.0
2022-02-16 11:00:00,6.0,34515.0,38,12.2,68,957,5.4,19052.0,17522.0
2022-02-16 12:00:00,5.9,35352.0,43,13.1,66,956,6.1,17840.0,16985.0
2022-02-16 13:00:00,5.7,34078.0,42,13.2,66,955,6.2,20235.0,20114.0
2022-02-16 14:00:00,5.8,36047.0,44,12.9,68,954,8.2,43662.0,42463.0
2022-02-16 15:00:00,6.1,38914.0,44,12.4,69,954,7.9,46914.0,45056.0
2022-02-16 16:00:00,6.4,45680.0,42,11.7,69,954,8.4,46232.0,45056.0
2022-02-16 17:00:00,7.1,57363.0,43,10.5,70,955,9.4,60263.0,60074.0
2022-02-16 18:00:00,7.5,67162.0,40,9.1,74,955,10.0,64103.0,64723.0
2022-02-16 19:00:00,7.8,72987.0,41,8.3,79,956,9.1,59940.0,59449.0
2022-02-16 20:00:00,7.8,75111.0,39,7.9,83,956,11.2,80507.0,79473.0
2022-02-16 21:00:00,8.0,76312.0,37,7.8,85,956,12.6,91423.0,89933.0
2022-02-16 22:00:00,8.2,74510.0,33,8.0,83,956,12.4,88298.0,87877.0
2022-02-16 23:00:00,7.9,74076.0,32,8.0,83,956,11.3,74097.0,72858.0
2022-02-17 00:00:00,8.0,77463.0,28,7.9,85,956,12.1,87564.0,87340.0
2022-02-17 01:00:00,8.0,78085.0,27,7.7,86,956,10.8,67413.0,66243.0
2022-02-17 02:00:00,7.5,73636.0,25,7.7,85,956,12.9,87977.0,86446.0
2022-02-17 03:00:00,7.4,72042.0,26,7.6,85,955,12.6,87015.0,87966.0
2022-02-17 04:00:00,7.3,70972.0,21,7.4,85,955,13.6,86394.0,85910.0
2022-02-17 05:00:00,7.6,73133.0,23,7.3,86,955,13.7,86298.0,85374.0
2022-02-17 06:00:00,7.9,76624.0,23,7.3,85,955,14.1,89044.0,89039.0
2022-02-17 07:00:00,8.5,76870.0,27,7.2,86,955,14.4,90884.0,90648.0
2022-02-17 08:00:00,8.3,78923.0,27,7.5,85,955,14.9,90409.0,88055.0
2022-02-17 09:00:00,7.9,75905.0,23,7.2,89,956,13.4,90946.0,88145.0
2022-02-17 10:00:00,7.6,69920.0,23,7.9,86,956,12.9,87202.0,85195.0
2022-02-17 11:00:00,9.0,73377.0,30,8.2,85,956,11.0,72980.0,70891.0
2022-02-17 12:00:00,8.4,69333.0,22,7.9,87,956,12.6,83945.0,81887.0
2022-02-17 13:00:00,8.9,69568.0,23,8.2,84,955,12.9,87140.0,85999.0
2022-02-17 14:00:00,9.0,70035.0,29,9.4,79,954,10.8,72555.0,71785.0
2022-02-17 15:00:00,8.5,68773.0,22,8.7,82,954,10.7,72040.0,71517.0
2022-02-17 16:00:00,8.6,67825.0,18,7.6,85,954,10.0,70150.0,70444.0
2022-02-17 17:00:00,8.8,71453.0,21,7.1,88,955,11.7,78883.0,78490.0
2022-02-17 18:00:00,9.7,74584.0,25,6.4,89,955,12.4,84001.0,82692.0
2022-02-17 19:00:00,9.9,79866.0,28,5.8,89,956,12.8,87912.0,88055.0
2022-02-17 20:00:00,9.9,81759.0,28,5.5,88,956,12.6,87955.0,86983.0
2022-02-17 21:00:00,9.8,82468.0,29,5.3,88,956,12.2,84473.0,84033.0
2022-02-17 22:00:00,9.4,80530.0,23,5.2,88,956,13.0,84413.0,82781.0
2022-02-17 23:00:00,9.1,80125.0,23,5.2,88,956,12.1,82055.0,83228.0
2022-02-18 00:00:00,8.5,78824.0,16,6.0,86,957,13.0,89031.0,88502.0
2022-02-18 01:00:00,8.9,77285.0,17,6.0,86,956,11.8,79194.0,78579.0
2022-02-18 02:00:00,9.4,78551.0,22,5.9,86,956,12.6,81312.0,81798.0
2022-02-18 03:00:00,8.9,78756.0,20,6.0,85,956,12.7,88420.0,87877.0
2022-02-18 04:00:00,8.8,78242.0,15,6.0,86,955,11.0,76091.0,74914.0
2022-02-18 05:00:00,8.2,77103.0,14,6.1,85,955,12.9,90305.0,88055.0
2022-02-18 06:00:00,8.1,75485.0,11,6.2,86,956,12.8,87657.0,86714.0
2022-02-18 07:00:00,8.1,73410.0,15,6.3,86,956,12.1,80232.0,79563.0
2022-02-18 08:00:00,7.2,65667.0,16,6.8,84,956,12.2,84361.0,83317.0
2022-02-18 09:00:00,7.1,58990.0,18,7.2,84,957,11.1,79770.0,78132.0
2022-02-18 10:00:00,7.5,55680.0,18,7.6,83,957,9.7,60782.0,59359.0
2022-02-18 11:00:00,7.2,50236.0,16,8.3,81,956,8.4,52029.0,51760.0
2022-02-18 12:00:00,6.9,40306.0,11,8.8,81,955,9.5,67027.0,65259.0
2022-02-18 13:00:00,6.9,37815.0,10,9.2,81,954,8.8,52217.0,51939.0
2022-02-18 14:00:00,7.1,42194.0,11,9.4,81,954,9.3,58187.0,57392.0
2022-02-18 15:00:00,7.2,36108.0,4,9.4,82,953,8.0,46638.0,45860.0
2022-02-18 16:00:00,7.5,34574.0,0,9.2,82,953,8.6,51984.0,52654.0
2022-02-18 17:00:00,8.1,47087.0,1,8.9,86,954,8.8,58359.0,56409.0
2022-02-18 18:00:00,7.9,47566.0,4,9.1,87,954,8.5,57526.0,57303.0
2022-02-18 19:00:00,7.7,48574.0,10,9.1,88,954,9.0,59774.0,58912.0
2022-02-18 20:00:00,7.4,46071.0,19,9.2,88,955,9.3,60368.0,59180.0
2022-02-18 21:00:00,8.1,42436.0,359,8.9,92,955,8.0,46860.0,44430.0
2022-02-18 22:00:00,7.6,48118.0,11,8.9,92,955,8.7,54130.0,51671.0
2022-02-18 23:00:00,7.2,41407.0,13,8.8,95,955,8.8,49776.0,49168.0
2022-02-19 00:00:00,7.0,45155.0,7,8.8,97,955,7.9,44124.0,43178.0
2022-02-19 01:00:00,7.4,45108.0,4,8.8,98,955,8.7,55465.0,55336.0
2022-02-19 02:00:00,7.5,35440.0,352,9.0,97,955,8.4,45865.0,44788.0
2022-02-19 03:00:00,6.4,35206.0,7,9.3,94,955,7.3,28999.0,28428.0
2022-02-19 04:00:00,6.7,32421.0,357,9.4,93,955,10.1,67465.0,65796.0
2022-02-19 05:00:00,7.0,32696.0,1,9.3,97,955,10.0,72032.0,69550.0
2022-02-19 06:00:00,6.3,26278.0,5,9.3,97,955,9.9,66984.0,64276.0
2022-02-19 07:00:00,5.9,27764.0,15,9.2,98,956,9.6,62602.0,60790.0
2022-02-19 08:00:00,5.5,19447.0,2,9.4,98,957,8.8,51705.0,49973.0
2022-02-19 09:00:00,5.9,28371.0,16,9.8,96,958,8.7,50406.0,48721.0
2022-02-19 10:00:00,4.8,18565.0,34,10.9,92,958,8.7,47043.0,45324.0
2022-02-19 11:00:00,6.1,19994.0,21,11.7,84,958,8.4,49538.0,46665.0
2022-02-19 12:00:00,5.9,17664.0,30,11.5,86,957,6.3,18476.0,17700.0
2022-02-19 13:00:00,5.0,15863.0,34,12.1,83,956,7.9,39653.0,38530.0
2022-02-19 14:00:00,4.9,14371.0,37,11.9,81,955,7.4,29340.0,27266.0
2022-02-19 15:00:00,5.2,16651.0,43,10.9,85,955,5.3,12515.0,11800.0
2022-02-19 16:00:00,5.2,21852.0,50,10.3,84,955,6.8,25890.0,25389.0
2022-02-19 17:00:00,5.7,30069.0,48,9.2,87,956,10.2,65660.0,66421.0
2022-02-19 18:00:00,6.3,42280.0,42,8.4,90,957,9.9,63665.0,65975.0
2022-02-19 19:00:00,6.9,61061.0,41,8.0,90,958,10.8,76529.0,74646.0
2022-02-19 20:00:00,7.4,69985.0,38,7.6,90,958,11.7,79846.0,79295.0
2022-02-19 21:00:00,8.0,74101.0,38,6.7,96,959,11.4,78889.0,77238.0
2022-02-19 22:00:00,8.3,77608.0,35,6.2,98,958,9.3,57158.0,56320.0
2022-02-19 23:00:00,8.5,78709.0,33,5.7,98,958,9.8,68678.0,67137.0
2022-02-20 00:00:00,7.5,76613.0,34,5.1,99,959,10.6,71763.0,70444.0
2022-02-20 01:00:00,8.0,78743.0,31,4.7,98,959,10.7,76242.0,74110.0
2022-02-20 02:00:00,8.1,78788.0,28,4.4,98,959,10.8,76218.0,71249.0
2022-02-20 03:00:00,8.5,80726.0,27,4.1,97,959,11.6,82337.0,78848.0
2022-02-20 04:00:00,8.6,80329.0,25,3.6,97,959,11.2,80804.0,77507.0
2022-02-20 05:00:00,9.4,82891.0,22,3.2,97,959,12.2,85906.0,82692.0
2022-02-20 06:00:00,9.8,82161.0,21,2.8,97,960,12.8,78305.0,75629.0
2022-02-20 07:00:00,10.0,82657.0,19,2.4,96,961,12.2,66737.0,63471.0
2022-02-20 08:00:00,9.8,83283.0,21,2.0,96,962,11.3,62066.0,62130.0
2022-02-20 09:00:00,10.2,82503.0,21,1.6,96,963,14.7,66767.0,63740.0
2022-02-20 10:00:00,9.5,79902.0,23,1.5,97,963,12.6,62095.0,56409.0
2022-02-20 11:00:00,9.6,78744.0,21,1.5,97,963,12.6,53056.0,45324.0
2022-02-20 12:00:00,9.5,74235.0,20,1.8,96,962,11.1,32052.0,31199.0
2022-02-20 13:00:00,9.8,67992.0,23,1.5,96,961,11.7,34948.0,34954.0
2022-02-20 14:00:00,9.0,67937.0,23,1.9,96,960,9.6,29177.0,23332.0
2022-02-20 15:00:00,8.9,71541.0,24,1.8,96,960,10.6,31062.0,23869.0
2022-02-20 16:00:00,8.6,73675.0,25,1.5,96,960,10.5,24964.0,22528.0
2022-02-20 17:00:00,8.6,76473.0,25,1.5,95,960,8.8,19374.0,17700.0
2022-02-20 18:00:00,9.0,78733.0,24,1.2,96,961,10.7,23891.0,21634.0
2022-02-20 19:00:00,9.0,81738.0,24,1.0,96,961,11.0,21879.0,20651.0
2022-02-20 20:00:00,9.0,82178.0,26,1.2,91,962,12.5,27501.0,24673.0
2022-02-20 21:00:00,8.9,82476.0,24,1.1,95,962,11.9,24065.0,22260.0
2022-02-20 22:00:00,8.6,82139.0,25,1.2,95,962,12.9,27163.0,26551.0
2022-02-20 23:00:00,8.8,82613.0,24,1.2,96,962,12.6,23815.0,23422.0
2022-02-21 00:00:00,8.8,84419.0,31,1.9,96,962,10.5,26245.0,25389.0
2022-02-21 01:00:00,8.9,84412.0,27,2.0,96,962,10.8,23058.0,22438.0
2022-02-21 02:00:00,9.3,83369.0,24,1.9,96,961,11.1,23538.0,23332.0
2022-02-21 03:00:00,9.2,82540.0,19,1.6,97,961,11.2,26192.0,25567.0
2022-02-21 04:00:00,9.4,82388.0,14,1.1,96,961,10.9,24959.0,24584.0
2022-02-21 05:00:00,9.7,81100.0,10,0.7,96,961,11.4,22682.0,22796.0
2022-02-21 06:00:00,9.4,80075.0,7,0.7,96,961,11.7,26643.0,26461.0
2022-02-21 07:00:00,9.6,79943.0,8,1.0,97,962,13.7,28914.0,28786.0
2022-02-21 08:00:00,9.6,80743.0,13,1.5,97,962,13.2,29521.0,28964.0
2022-02-21 09:00:00,9.1,78248.0,16,2.4,97,962,14.4,29108.0,28428.0
2022-02-21 10:00:00,9.0,75761.0,17,2.9,97,962,14.7,28077.0,27445.0
2022-02-21 11:00:00,8.2,71640.0,18,3.5,97,962,12.0,27037.0,27445.0
2022-02-21 12:00:00,8.5,72317.0,18,4.7,89,961,13.5,28419.0,27802.0
2022-02-21 13:00:00,8.0,69007.0,12,4.6,91,960,11.1,25130.0,24495.0
2022-02-21 14:00:00,8.1,69854.0,11,4.5,97,960,12.2,59992.0,56588.0
2022-02-21 15:00:00,8.5,69500.0,14,4.9,98,959,11.9,81558.0,76255.0
2022-02-21 16:00:00,9.1,72585.0,13,5.0,95,960,12.5,82804.0,77060.0
2022-02-21 17:00:00,9.0,75280.0,12,4.7,98,960,12.3,84295.0,79205.0
2022-02-21 18:00:00,9.3,77195.0,8,4.7,98,960,12.0,82739.0,77060.0
2022-02-21 19:00:00,9.7,80451.0,15,4.9,97,961,12.0,83983.0,77864.0
2022-02-21 20:00:00,9.7,83631.0,14,5.2,94,961,12.4,86281.0,79831.0
2022-02-21 21:00:00,10.1,84343.0,13,5.0,97,961,13.4,87187.0,82781.0
2022-02-21 22:00:00,9.8,84773.0,16,5.1,97,962,13.0,85742.0,79563.0
2022-02-21 23:00:00,9.7,83938.0,16,5.1,97,962,13.8,86995.0,81440.0
2022-02-22 00:00:00,10.0,84503.0,11,4.4,94,962,14.3,87533.0,81261.0
2022-02-22 01:00:00,10.1,84408.0,13,4.7,91,962,13.4,91118.0,84301.0
2022-02-22 02:00:00,10.2,82606.0,12,4.9,90,961,13.5,86871.0,80814.0
2022-02-22 03:00:00,10.1,80271.0,14,5.0,89,961,12.7,83288.0,78311.0
2022-02-22 04:00:00,9.1,78947.0,12,5.2,88,960,14.0,87853.0,80725.0
2022-02-22 05:00:00,8.6,79139.0,11,5.3,88,960,12.8,86997.0,78222.0
2022-02-22 06:00:00,9.5,81318.0,13,4.9,96,961,13.3,85842.0,79563.0
2022-02-22 07:00:00,9.8,82834.0,15,5.0,94,961,13.4,84769.0,77417.0
2022-02-22 08:00:00,9.8,83529.0,13,5.4,91,961,13.2,83914.0,77149.0
2022-02-22 09:00:00,9.4,80839.0,12,6.3,89,962,14.7,88814.0,82066.0
2022-02-22 10:00:00,8.8,76596.0,10,7.5,85,962,14.3,87318.0,80010.0
2022-02-22 11:00:00,9.7,76249.0,14,8.1,81,962,12.6,81580.0,77417.0
2022-02-22 12:00:00,9.6,75658.0,17,8.3,78,962,,,78669.0
2022-02-22 13:00:00,9.9,75297.0,20,8.6,75,961,,,83317.0
2022-02-22 14:00:00,9.3,74132.0,14,7.7,79,960,,,81798.0
2022-02-22 15:00:00,8.7,73286.0,7,7.6,80,959,,,81172.0
2022-02-22 16:00:00,9.5,75253.0,22,6.9,84,960,,,85105.0
2022-02-22 17:00:00,10.1,78260.0,24,6.4,88,960,14.6,91191.0,87161.0
2022-02-22 18:00:00,10.0,81882.0,22,5.9,88,960,15.6,92261.0,88771.0
2022-02-22 19:00:00,10.7,84235.0,26,5.5,90,961,16.9,94043.0,88949.0
2022-02-22 20:00:00,11.0,85587.0,25,5.1,92,961,15.1,90669.0,85284.0
2022-02-22 21:00:00,11.1,85815.0,22,4.6,96,961,14.6,87334.0,77954.0
2022-02-22 22:00:00,11.0,85997.0,21,4.3,98,961,16.8,88897.0,79742.0
2022-02-22 23:00:00,10.8,86056.0,21,4.3,97,961,16.4,92297.0,83586.0
2022-02-23 00:00:00,9.8,85166.0,15,4.0,97,960,16.5,88894.0,79473.0
2022-02-23 01:00:00,10.6,83867.0,11,4.1,97,960,15.5,90033.0,82870.0
2022-02-23 02:00:00,10.7,83992.0,10,4.2,97,960,11.8,76845.0,69103.0
2022-02-23 03:00:00,10.2,81775.0,8,4.4,96,960,13.3,84376.0,76791.0
2022-02-23 04:00:00,10.5,81268.0,15,4.3,97,960,14.0,87156.0,80099.0
2022-02-23 05:00:00,9.9,82789.0,7,4.1,97,960,13.1,89428.0,83675.0
2022-02-23 06:00:00,10.1,83928.0,14,4.1,97,960,12.0,82668.0,78132.0
2022-02-23 07:00:00,10.4,73848.0,352,4.1,97,961,13.6,85410.0,80457.0
2022-02-23 08:00:00,10.1,82646.0,14,4.2,97,961,13.5,85972.0,79920.0
2022-02-23 09:00:00,9.8,81034.0,13,5.2,90,962,13.8,89017.0,85105.0
2022-02-23 10:00:00,8.6,77100.0,9,5.9,86,962,12.1,75137.0,73931.0
2022-02-23 11:00:00,8.3,73526.0,15,6.2,82,962,12.7,80856.0,79026.0
2022-02-23 12:00:00,7.9,70463.0,21,5.8,83,962,13.3,81743.0,80546.0
2022-02-23 13:00:00,8.5,72707.0,26,6.1,80,961,12.0,84107.0,80725.0
2022-02-23 14:00:00,9.8,69481.0,25,7.1,75,960,11.8,80426.0,79652.0
2022-02-23 15:00:00,8.8,72380.0,29,7.6,71,960,11.2,75233.0,74020.0
2022-02-23 16:00:00,8.2,68611.0,25,7.6,70,960,9.9,66338.0,63471.0
2022-02-23 17:00:00,7.1,68748.0,32,6.6,71,961,9.7,69154.0,67673.0
2022-02-23 18:00:00,7.0,70617.0,31,5.8,73,961,9.7,62591.0,59717.0
2022-02-23 19:00:00,7.6,73781.0,26,5.3,75,962,9.4,60068.0,61773.0
2022-02-23 20:00:00,7.9,78014.0,22,5.0,76,963,12.1,84706.0,85105.0
2022-02-23 21:00:00,7.8,78043.0,19,5.0,74,963,12.3,89428.0,87251.0
2022-02-23 22:00:00,7.9,80103.0,16,4.8,74,963,13.1,87727.0,87519.0
2022-02-23 23:00:00,8.1,80366.0,15,4.5,75,963,11.2,79868.0,77507.0
2022-02-24 00:00:00,7.7,77326.0,25,4.9,70,964,11.1,75844.0,74020.0
2022-02-24 01:00:00,7.9,77604.0,26,4.6,70,964,10.2,71551.0,70355.0
2022-02-24 02:00:00,7.7,76516.0,25,4.3,71,963,11.1,78798.0,76344.0
2022-02-24 03:00:00,7.7,73954.0,24,3.8,72,963,10.4,76766.0,76613.0
2022-02-24 04:00:00,7.8,74661.0,21,3.3,73,963,10.5,72963.0,69908.0
2022-02-24 05:00:00,8.1,75736.0,20,3.0,70,963,10.8,75472.0,73841.0
2022-02-24 06:00:00,8.3,76842.0,20,2.9,69,963,10.1,71511.0,69640.0
2022-02-24 07:00:00,8.6,78662.0,20,3.0,67,964,9.7,58935.0,57661.0
2022-02-24 08:00:00,7.9,75635.0,21,4.3,63,964,7.5,36976.0,37278.0
2022-02-24 09:00:00,7.6,70991.0,23,5.8,56,965,7.3,32887.0,30127.0
2022-02-24 10:00:00,7.3,65624.0,29,7.2,52,965,6.5,27396.0,26819.0
