DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021-07-21 13:00:00,6.0,6488.0,114,34.4,15,954,4.6,2226.0,1943.0
2021-07-21 14:00:00,5.1,4461.0,117,35.7,13,954,4.6,2270.0,1898.0
2021-07-21 15:00:00,3.4,2247.0,105,36.5,13,954,3.7,-4.0,-268.0
2021-07-21 16:00:00,2.5,1417.0,74,36.9,12,953,3.4,-203.0,-380.0
2021-07-21 17:00:00,2.0,949.0,30,37.1,12,953,2.5,-141.0,-201.0
2021-07-21 18:00:00,2.0,578.0,349,37.2,12,952,2.3,-99.0,-246.0
2021-07-21 19:00:00,3.0,946.0,339,37.2,12,952,2.2,-102.0,-201.0
2021-07-21 20:00:00,4.9,1902.0,349,36.5,13,952,2.6,-101.0,-223.0
2021-07-21 21:00:00,5.7,2643.0,349,35.5,14,952,2.2,-107.0,-223.0
2021-07-21 22:00:00,6.3,3625.0,346,33.5,16,953,2.5,-100.0,-223.0
2021-07-21 23:00:00,5.2,2787.0,347,31.3,19,953,1.6,-103.0,-223.0
2021-07-22 00:00:00,4.6,1919.0,294,29.0,25,954,2.2,-103.0,-223.0
2021-07-22 01:00:00,5.5,2540.0,276,27.6,29,954,2.0,-100.0,-223.0
2021-07-22 02:00:00,5.6,2494.0,278,26.4,34,954,0.0,-6.0,-201.0
2021-07-22 03:00:00,4.8,1870.0,292,25.1,37,953,2.0,-45.0,-179.0
2021-07-22 04:00:00,4.2,1471.0,310,23.9,39,953,2.7,30.0,-134.0
2021-07-22 05:00:00,2.7,955.0,324,23.0,42,953,2.8,-53.0,-223.0
2021-07-22 06:00:00,2.7,862.0,294,22.9,42,953,3.9,-82.0,-201.0
2021-07-22 07:00:00,4.5,1177.0,279,22.6,46,954,4.8,3237.0,3193.0
2021-07-22 08:00:00,5.1,1243.0,281,23.1,46,954,4.0,1204.0,782.0
2021-07-22 09:00:00,5.2,1561.0,279,24.1,43,954,4.1,768.0,469.0
2021-07-22 10:00:00,5.2,2477.0,280,26.4,38,954,6.3,8483.0,8308.0
2021-07-22 11:00:00,5.9,3190.0,283,28.4,36,955,7.2,14140.0,14761.0
2021-07-22 12:00:00,6.8,3787.0,276,28.9,40,955,4.8,2261.0,2434.0
2021-07-22 13:00:00,7.3,5662.0,285,28.6,46,955,2.7,2697.0,6141.0
2021-07-22 14:00:00,7.9,7617.0,294,30.5,40,955,4.5,1788.0,2323.0
2021-07-22 15:00:00,8.2,9555.0,295,30.5,37,954,7.6,15056.0,15610.0
2021-07-22 16:00:00,8.8,12582.0,295,31.1,34,954,2.7,5696.0,16905.0
2021-07-22 17:00:00,10.4,17531.0,299,31.2,33,954,8.3,18002.0,17553.0
2021-07-22 18:00:00,12.0,18884.0,307,32.1,28,953,6.0,8004.0,7481.0
2021-07-22 19:00:00,11.5,17277.0,308,31.7,27,953,10.9,29478.0,29702.0
2021-07-22 20:00:00,10.6,18254.0,297,31.1,28,953,9.5,24604.0,26285.0
2021-07-22 21:00:00,10.3,17637.0,288,30.3,31,954,0.0,0.0,20746.0
2021-07-22 22:00:00,10.7,18237.0,279,29.0,35,954,3.2,7591.0,24811.0
2021-07-22 23:00:00,9.5,12308.0,292,28.0,37,954,8.0,17602.0,18759.0
2021-07-23 00:00:00,4.7,5584.0,318,28.5,29,954,6.6,9712.0,9245.0
2021-07-23 01:00:00,3.6,3760.0,270,27.9,31,954,4.9,3306.0,3015.0
2021-07-23 02:00:00,4.2,3885.0,277,26.7,36,954,5.8,7237.0,7035.0
2021-07-23 03:00:00,2.0,2543.0,333,25.3,42,954,5.2,4181.0,3863.0
2021-07-23 04:00:00,2.4,2384.0,248,24.2,47,954,4.1,1148.0,1094.0
2021-07-23 05:00:00,5.6,3678.0,275,23.4,52,955,6.3,8488.0,7705.0
2021-07-23 06:00:00,8.5,6834.0,285,22.7,56,955,9.5,22950.0,22600.0
2021-07-23 07:00:00,8.5,6198.0,297,22.2,61,955,9.3,23167.0,24230.0
2021-07-23 08:00:00,8.8,6688.0,306,21.9,66,955,4.7,2333.0,2323.0
2021-07-23 09:00:00,9.1,7258.0,289,22.1,65,955,4.3,1667.0,1563.0
2021-07-23 10:00:00,9.4,1894.0,274,22.3,63,955,1.9,-93.0,-201.0
2021-07-23 11:00:00,7.1,1919.0,270,23.8,56,955,1.2,-101.0,-201.0
2021-07-23 12:00:00,5.1,2015.0,277,25.9,48,955,1.3,-93.0,-201.0
2021-07-23 13:00:00,4.1,1667.0,278,28.0,41,955,2.6,-99.0,-223.0
2021-07-23 14:00:00,3.2,1409.0,288,30.1,35,955,2.0,-98.0,-201.0
2021-07-23 15:00:00,2.1,1165.0,289,31.5,31,954,2.0,-95.0,-201.0
2021-07-23 16:00:00,2.3,1201.0,280,32.6,27,954,3.4,-113.0,-223.0
2021-07-23 17:00:00,3.5,1375.0,283,33.4,25,954,2.2,-48.0,-223.0
2021-07-23 18:00:00,4.4,1977.0,288,33.6,25,953,3.4,-100.0,-268.0
2021-07-23 19:00:00,5.6,3558.0,282,33.4,25,954,3.7,69.0,-223.0
2021-07-23 20:00:00,6.9,5666.0,282,33.0,26,954,2.6,-68.0,-201.0
2021-07-23 21:00:00,6.9,6650.0,293,32.1,28,954,7.8,15388.0,15811.0
2021-07-23 22:00:00,6.4,6078.0,296,30.7,32,955,4.5,3033.0,2479.0
2021-07-23 23:00:00,6.5,5691.0,290,29.2,36,955,9.3,20537.0,18670.0
2021-07-24 00:00:00,9.0,6539.0,272,28.1,40,956,3.3,-156.0,-290.0
2021-07-24 01:00:00,8.4,5964.0,267,26.9,43,956,3.8,-73.0,-246.0
2021-07-24 02:00:00,7.3,5553.0,273,26.0,47,956,1.6,-77.0,-201.0
2021-07-24 03:00:00,6.9,4708.0,277,25.1,51,956,2.8,-32.0,-179.0
2021-07-24 04:00:00,6.5,3923.0,278,24.1,55,956,3.2,21.0,-156.0
2021-07-24 05:00:00,6.3,3464.0,279,23.2,58,956,3.1,57.0,-89.0
2021-07-24 06:00:00,5.6,2360.0,280,22.4,62,957,4.1,760.0,849.0
2021-07-24 07:00:00,4.8,1843.0,283,21.8,65,957,3.4,-123.0,-201.0
2021-07-24 08:00:00,4.4,1315.0,287,22.5,62,957,3.4,55.0,-89.0
2021-07-24 09:00:00,3.4,846.0,294,23.9,57,958,3.7,232.0,45.0
2021-07-24 10:00:00,3.8,1087.0,300,25.7,53,958,4.0,834.0,670.0
2021-07-24 11:00:00,4.8,2443.0,299,27.7,47,958,5.2,3595.0,3484.0
2021-07-24 12:00:00,5.2,3252.0,294,29.7,39,958,5.8,6818.0,6588.0
2021-07-24 13:00:00,6.3,5035.0,288,31.3,32,958,6.1,7513.0,7749.0
2021-07-24 14:00:00,7.7,7610.0,283,31.9,28,957,5.5,5536.0,5583.0
2021-07-24 15:00:00,8.2,7724.0,273,32.5,25,957,6.2,8044.0,7414.0
2021-07-24 16:00:00,8.7,9115.0,273,32.9,24,957,6.3,8415.0,8821.0
2021-07-24 17:00:00,9.6,9310.0,276,32.6,27,957,6.9,11178.0,10094.0
2021-07-24 18:00:00,8.9,11420.0,285,32.3,26,957,7.4,15076.0,15521.0
2021-07-24 19:00:00,8.8,12977.0,293,32.0,27,957,9.0,22773.0,24275.0
2021-07-24 20:00:00,8.4,11073.0,295,31.3,29,957,7.8,15851.0,14270.0
2021-07-24 21:00:00,8.2,9744.0,289,30.4,33,957,5.8,6538.0,6633.0
2021-07-24 22:00:00,8.4,9526.0,285,29.3,36,958,7.9,16306.0,15967.0
2021-07-24 23:00:00,9.1,10297.0,280,28.2,38,958,7.4,14001.0,13958.0
2021-07-25 00:00:00,5.8,4454.0,293,27.2,41,958,7.3,13145.0,13891.0
2021-07-25 01:00:00,5.5,3998.0,290,26.1,44,958,7.3,13516.0,13511.0
2021-07-25 02:00:00,5.6,3793.0,297,24.9,47,958,4.4,5608.0,9134.0
2021-07-25 03:00:00,6.0,3381.0,298,24.0,51,958,4.9,3295.0,4064.0
2021-07-25 04:00:00,6.0,3127.0,295,23.3,56,958,4.7,2340.0,2658.0
2021-07-25 05:00:00,5.6,2467.0,293,22.3,61,958,4.1,609.0,469.0
2021-07-25 06:00:00,4.7,1912.0,285,21.5,65,959,0.0,0.0,67.0
2021-07-25 07:00:00,5.3,2256.0,270,21.2,65,959,4.0,924.0,737.0
2021-07-25 08:00:00,5.9,3618.0,269,22.3,62,959,3.9,633.0,223.0
2021-07-25 09:00:00,5.8,3892.0,275,23.9,61,959,4.5,1508.0,1519.0
2021-07-25 10:00:00,7.1,6588.0,282,25.7,57,959,5.5,5976.0,5494.0
2021-07-25 11:00:00,7.8,8195.0,285,27.7,46,959,5.9,6915.0,7660.0
2021-07-25 12:00:00,8.3,9642.0,287,29.4,39,959,5.7,5963.0,6811.0
2021-07-25 13:00:00,8.5,11371.0,285,30.7,34,959,7.1,11987.0,13221.0
2021-07-25 14:00:00,8.6,13218.0,285,31.6,30,958,7.2,13635.0,13578.0
2021-07-25 15:00:00,8.6,14485.0,286,32.5,28,958,6.9,11841.0,11858.0
2021-07-25 16:00:00,9.1,15973.0,287,33.2,26,957,7.0,12488.0,12506.0
2021-07-25 17:00:00,9.6,17207.0,289,33.6,24,957,6.6,10519.0,9670.0
2021-07-25 18:00:00,9.2,16922.0,292,33.8,21,957,5.7,6859.0,6655.0
2021-07-25 19:00:00,8.5,14643.0,292,33.5,21,956,7.0,11906.0,11702.0
2021-07-25 20:00:00,8.6,14313.0,289,33.1,21,956,6.7,9990.0,9469.0
2021-07-25 21:00:00,9.4,18662.0,283,32.0,22,957,6.1,11087.0,13533.0
2021-07-25 22:00:00,9.7,19256.0,274,30.6,24,957,7.7,15587.0,15744.0
2021-07-25 23:00:00,9.4,17672.0,268,29.3,27,957,7.5,14785.0,15565.0
2021-07-26 00:00:00,7.1,10337.0,286,27.6,34,958,8.5,19168.0,20322.0
2021-07-26 01:00:00,5.7,6600.0,306,26.3,39,957,6.9,11315.0,11434.0
2021-07-26 02:00:00,5.9,5610.0,306,25.2,43,957,5.7,6128.0,5717.0
2021-07-26 03:00:00,6.6,5133.0,304,24.4,46,957,4.4,2443.0,2278.0
2021-07-26 04:00:00,6.4,4295.0,300,23.5,50,957,5.1,3803.0,3305.0
2021-07-26 05:00:00,6.0,3410.0,294,22.7,53,957,4.8,2581.0,2635.0
2021-07-26 06:00:00,5.7,2759.0,294,21.7,56,957,3.6,369.0,447.0
2021-07-26 07:00:00,5.2,2244.0,296,20.8,59,957,4.6,1257.0,759.0
2021-07-26 08:00:00,4.9,1873.0,296,21.4,57,957,4.9,3112.0,2836.0
2021-07-26 09:00:00,4.8,1701.0,292,23.4,51,957,4.9,2955.0,2792.0
2021-07-26 10:00:00,5.4,2586.0,289,25.7,46,957,6.0,7825.0,7347.0
2021-07-26 11:00:00,7.0,5530.0,287,28.3,37,957,5.2,3849.0,3618.0
2021-07-26 12:00:00,8.1,8777.0,292,30.5,28,957,6.1,8128.0,8196.0
2021-07-26 13:00:00,9.2,15286.0,297,32.6,22,956,8.7,21645.0,23114.0
2021-07-26 14:00:00,10.4,23718.0,296,34.4,19,956,9.4,24749.0,24297.0
2021-07-26 15:00:00,12.1,25873.0,284,34.8,20,955,9.1,22945.0,22578.0
2021-07-26 16:00:00,12.1,32843.0,288,34.4,21,955,9.4,24608.0,24498.0
2021-07-26 17:00:00,12.5,34696.0,287,34.1,22,955,10.9,29873.0,30148.0
2021-07-26 18:00:00,12.2,34493.0,289,34.2,22,955,7.6,14800.0,15476.0
2021-07-26 19:00:00,11.6,31924.0,295,33.9,23,955,6.7,10795.0,11077.0
2021-07-26 20:00:00,12.2,32718.0,286,33.1,24,955,7.9,16665.0,16057.0
2021-07-26 21:00:00,12.9,31206.0,282,32.3,25,955,5.1,3539.0,3863.0
2021-07-26 22:00:00,12.7,27423.0,280,30.8,29,955,4.8,3219.0,2702.0
2021-07-26 23:00:00,11.4,22385.0,282,29.6,33,956,3.4,799.0,938.0
2021-07-27 00:00:00,7.9,7339.0,296,27.6,37,955,3.6,2810.0,4087.0
2021-07-27 01:00:00,7.1,5959.0,295,26.2,41,956,5.3,4216.0,4243.0
2021-07-27 02:00:00,7.1,5560.0,287,25.0,44,955,4.2,972.0,1072.0
2021-07-27 03:00:00,7.2,4851.0,285,24.0,48,955,3.0,-294.0,-603.0
2021-07-27 04:00:00,6.0,3246.0,291,23.1,51,955,3.0,-113.0,-246.0
2021-07-27 05:00:00,4.7,1667.0,293,22.1,54,955,8.6,18795.0,18469.0
2021-07-27 06:00:00,4.7,1401.0,298,21.3,57,955,1.9,3820.0,17955.0
2021-07-27 07:00:00,3.9,1045.0,312,20.7,59,955,2.4,-88.0,-201.0
2021-07-27 08:00:00,2.4,442.0,318,21.3,56,955,7.0,1581.0,603.0
2021-07-27 09:00:00,1.6,246.0,320,23.5,48,955,3.6,360.0,268.0
2021-07-27 10:00:00,1.4,332.0,324,26.0,40,955,0.3,289.0,5896.0
2021-07-27 11:00:00,1.3,1300.0,318,28.4,33,955,7.5,14166.0,13980.0
2021-07-27 12:00:00,0.7,1805.0,0,30.0,29,955,7.5,13995.0,13556.0
2021-07-27 13:00:00,1.1,1390.0,350,31.3,26,954,8.8,21081.0,22511.0
2021-07-27 14:00:00,1.1,1476.0,280,32.6,23,953,6.7,10910.0,11613.0
2021-07-27 15:00:00,0.8,1130.0,346,33.5,22,953,4.4,1791.0,1318.0
2021-07-27 16:00:00,1.0,1298.0,24,34.2,21,952,3.4,124.0,22.0
2021-07-27 17:00:00,1.4,1605.0,335,34.7,20,952,8.6,21028.0,20099.0
2021-07-27 18:00:00,3.8,4166.0,330,34.6,21,952,8.3,19983.0,19808.0
2021-07-27 19:00:00,5.5,9176.0,312,34.1,22,952,9.9,26386.0,26776.0
2021-07-27 20:00:00,7.2,13074.0,300,33.0,26,953,8.5,20068.0,21908.0
2021-07-27 21:00:00,8.1,16141.0,292,31.5,30,953,7.9,17161.0,18603.0
2021-07-27 22:00:00,8.8,19850.0,275,29.9,37,953,9.5,24828.0,27357.0
2021-07-27 23:00:00,10.2,21890.0,262,28.4,43,954,10.4,30391.0,31711.0
2021-07-28 00:00:00,13.3,32791.0,270,25.3,49,955,11.2,31893.0,31823.0
2021-07-28 01:00:00,13.0,30804.0,273,24.5,49,955,10.7,31408.0,31667.0
2021-07-28 02:00:00,12.9,28173.0,276,23.7,49,955,11.1,31852.0,31756.0
2021-07-28 03:00:00,13.0,26272.0,278,22.9,50,956,12.5,36373.0,36580.0
2021-07-28 04:00:00,12.2,25161.0,278,22.0,52,956,11.8,34835.0,34347.0
2021-07-28 05:00:00,11.3,21603.0,276,20.9,53,956,10.8,31398.0,33051.0
2021-07-28 06:00:00,10.9,19117.0,274,19.8,55,957,8.0,17880.0,16727.0
2021-07-28 07:00:00,10.4,16518.0,280,18.8,58,957,8.8,21938.0,23248.0
2021-07-28 08:00:00,9.3,15954.0,284,18.9,55,957,7.9,18039.0,17196.0
2021-07-28 09:00:00,9.7,17894.0,290,19.6,50,957,6.7,12451.0,13891.0
2021-07-28 10:00:00,9.7,18318.0,297,20.7,46,957,8.0,17465.0,17665.0
2021-07-28 11:00:00,9.2,17318.0,299,22.0,42,957,7.4,15025.0,15699.0
2021-07-28 12:00:00,8.4,14850.0,297,23.4,38,957,6.2,9422.0,9402.0
2021-07-28 13:00:00,7.8,13179.0,294,24.8,33,957,5.0,3632.0,3707.0
2021-07-28 14:00:00,7.5,11805.0,292,26.1,29,956,4.7,2408.0,3260.0
2021-07-28 15:00:00,7.8,11884.0,293,27.5,24,956,5.5,5568.0,6030.0
2021-07-28 16:00:00,8.6,13355.0,293,28.7,20,956,6.2,8303.0,8642.0
2021-07-28 17:00:00,9.5,16067.0,292,29.2,16,955,6.6,10813.0,10317.0
2021-07-28 18:00:00,10.0,17867.0,293,29.4,15,955,7.4,13794.0,14382.0
2021-07-28 19:00:00,10.0,19395.0,292,29.1,15,955,0.0,0.0,17732.0
2021-07-28 20:00:00,9.6,18639.0,291,28.6,14,955,7.1,13138.0,12953.0
2021-07-28 21:00:00,9.4,17957.0,286,27.5,17,955,6.1,8738.0,8553.0
2021-07-28 22:00:00,9.7,17720.0,280,25.6,21,955,6.6,10757.0,11635.0
2021-07-28 23:00:00,10.0,18281.0,276,24.4,24,956,5.9,7514.0,7638.0
2021-07-29 00:00:00,8.3,9584.0,285,22.6,25,957,5.9,6915.0,7146.0
2021-07-29 01:00:00,5.9,4433.0,303,21.2,29,957,0.0,0.0,1898.0
2021-07-29 02:00:00,3.9,2049.0,306,19.7,34,957,4.6,2198.0,1541.0
2021-07-29 03:00:00,3.4,1533.0,284,19.1,35,957,4.9,3194.0,2858.0
2021-07-29 04:00:00,4.5,2101.0,271,18.5,35,957,3.7,208.0,-45.0
2021-07-29 05:00:00,7.2,4309.0,263,18.1,36,957,6.6,11184.0,10943.0
2021-07-29 06:00:00,8.5,5671.0,265,17.6,43,958,7.2,12985.0,13690.0
2021-07-29 07:00:00,8.3,5881.0,271,17.0,53,958,6.6,11853.0,11925.0
2021-07-29 08:00:00,7.4,6148.0,280,17.6,54,958,5.0,4329.0,4556.0
2021-07-29 09:00:00,6.5,4840.0,288,18.8,52,958,5.1,3710.0,3104.0
2021-07-29 10:00:00,6.7,4876.0,292,20.2,49,958,6.4,9370.0,9357.0
2021-07-29 11:00:00,6.2,4189.0,294,22.1,42,958,6.1,7876.0,7593.0
2021-07-29 12:00:00,5.8,3301.0,293,24.1,34,958,5.0,3397.0,3528.0
2021-07-29 13:00:00,5.1,2712.0,292,26.0,28,957,4.7,2549.0,2769.0
2021-07-29 14:00:00,4.6,2098.0,289,27.5,22,957,5.0,3120.0,2814.0
2021-07-29 15:00:00,4.0,1677.0,290,28.9,18,956,3.7,-59.0,-22.0
2021-07-29 16:00:00,3.8,1554.0,295,30.1,16,956,3.0,-80.0,-313.0
2021-07-29 17:00:00,3.6,1506.0,294,30.7,15,955,2.9,-69.0,-268.0
2021-07-29 18:00:00,4.1,1911.0,295,31.2,15,954,0.2,-1.0,-290.0
2021-07-29 19:00:00,4.6,2302.0,293,31.1,14,954,3.7,132.0,0.0
2021-07-29 20:00:00,4.7,2344.0,290,30.8,14,954,3.5,112.0,-112.0
2021-07-29 21:00:00,4.7,2270.0,285,29.7,15,954,3.6,200.0,22.0
2021-07-29 22:00:00,5.2,2610.0,286,27.8,18,954,3.5,74.0,-134.0
2021-07-29 23:00:00,5.0,2569.0,291,26.1,21,954,1.1,-28.0,-201.0
2021-07-30 00:00:00,3.9,1407.0,307,23.6,25,955,1.1,-22.0,-201.0
2021-07-30 01:00:00,3.2,956.0,309,23.0,26,955,4.1,168.0,-134.0
2021-07-30 02:00:00,4.7,1135.0,283,22.2,29,955,5.2,4515.0,5092.0
2021-07-30 03:00:00,6.7,2953.0,279,21.0,35,955,4.6,2796.0,2814.0
2021-07-30 04:00:00,6.2,2860.0,272,19.9,42,955,1.2,35.0,1139.0
2021-07-30 05:00:00,6.5,2822.0,270,19.3,47,955,3.1,-158.0,-380.0
2021-07-30 06:00:00,6.4,2941.0,279,18.9,48,955,1.3,144.0,1184.0
2021-07-30 07:00:00,5.2,2231.0,285,18.5,51,956,4.1,1150.0,625.0
2021-07-30 08:00:00,4.6,1671.0,283,19.1,49,956,3.8,190.0,201.0
2021-07-30 09:00:00,4.9,1948.0,278,20.8,44,956,5.3,4706.0,4243.0
2021-07-30 10:00:00,4.9,2100.0,283,22.7,39,956,5.3,3711.0,3595.0
2021-07-30 11:00:00,5.5,3084.0,284,23.6,38,957,4.4,1740.0,1653.0
2021-07-30 12:00:00,6.3,3513.0,281,25.5,33,957,5.6,6253.0,6298.0
2021-07-30 13:00:00,7.0,5760.0,285,27.1,28,957,6.3,8771.0,8709.0
2021-07-30 14:00:00,7.4,9684.0,286,28.5,24,957,6.6,10533.0,9156.0
2021-07-30 15:00:00,7.4,12544.0,287,29.6,21,957,8.5,21804.0,21126.0
2021-07-30 16:00:00,8.9,18764.0,288,29.9,23,957,9.4,27508.0,27022.0
2021-07-30 17:00:00,10.7,24189.0,285,29.4,23,957,10.3,31513.0,32560.0
2021-07-30 18:00:00,12.6,29006.0,288,28.6,24,958,9.1,23770.0,23069.0
2021-07-30 19:00:00,12.8,26228.0,287,26.9,26,958,11.7,36229.0,35754.0
2021-07-30 20:00:00,12.0,23598.0,281,25.3,30,959,11.6,34433.0,35396.0
2021-07-30 21:00:00,11.3,18706.0,273,23.4,37,960,9.1,25313.0,26642.0
2021-07-30 22:00:00,9.6,12279.0,262,21.5,49,960,7.7,17126.0,18089.0
2021-07-30 23:00:00,8.2,7767.0,256,20.6,57,961,7.0,13128.0,14225.0
2021-07-31 00:00:00,8.6,10225.0,279,19.4,54,961,3.7,-125.0,-112.0
2021-07-31 01:00:00,7.0,6658.0,280,19.0,57,961,3.6,52.0,246.0
2021-07-31 02:00:00,5.3,4527.0,293,19.0,58,960,3.8,410.0,290.0
2021-07-31 03:00:00,5.2,4116.0,311,19.0,59,960,3.6,161.0,0.0
2021-07-31 04:00:00,5.5,4590.0,308,18.9,59,960,0.0,0.0,2010.0
2021-07-31 05:00:00,5.7,5610.0,301,19.1,57,961,4.6,2807.0,3417.0
2021-07-31 06:00:00,6.6,7337.0,291,19.0,57,961,6.6,11242.0,10742.0
2021-07-31 07:00:00,8.2,10330.0,284,19.3,57,961,7.9,17728.0,18178.0
2021-07-31 08:00:00,9.5,13984.0,281,19.4,55,962,6.7,12383.0,12796.0
2021-07-31 09:00:00,9.7,15208.0,281,20.1,50,962,6.4,10613.0,10809.0
2021-07-31 10:00:00,10.7,21151.0,283,21.2,47,963,4.2,636.0,536.0
2021-07-31 11:00:00,10.2,20422.0,286,22.4,43,963,7.0,13180.0,13265.0
2021-07-31 12:00:00,9.8,18080.0,286,23.8,39,963,6.2,9994.0,9960.0
2021-07-31 13:00:00,9.2,16193.0,285,25.2,34,962,7.0,12136.0,11188.0
2021-07-31 14:00:00,8.8,13522.0,284,26.4,30,962,5.4,5369.0,5538.0
2021-07-31 15:00:00,8.4,11640.0,282,27.4,27,962,6.0,8367.0,7816.0
2021-07-31 16:00:00,7.9,9471.0,280,28.1,24,961,0.0,0.0,8977.0
2021-07-31 17:00:00,7.7,8581.0,276,28.6,22,961,5.8,6347.0,6186.0
2021-07-31 18:00:00,7.4,8099.0,279,28.8,21,961,2.7,3626.0,7459.0
2021-07-31 19:00:00,6.8,7253.0,282,28.5,22,961,5.0,3528.0,4020.0
2021-07-31 20:00:00,7.2,7060.0,284,28.2,23,961,4.7,2656.0,2792.0
2021-07-31 21:00:00,7.4,6379.0,285,27.4,23,961,3.6,-193.0,-313.0
2021-07-31 22:00:00,7.0,4412.0,279,26.0,24,962,2.3,-38.0,-201.0
2021-07-31 23:00:00,7.2,3346.0,276,25.0,24,962,3.1,-38.0,-156.0
2021-08-01 00:00:00,3.0,3066.0,315,22.8,40,962,3.8,151.0,67.0
2021-08-01 01:00:00,2.7,2259.0,306,21.7,40,962,3.7,319.0,357.0
2021-08-01 02:00:00,2.7,1656.0,287,20.5,42,962,2.8,-21.0,-246.0
2021-08-01 03:00:00,3.7,1589.0,276,19.5,43,962,4.0,599.0,246.0
2021-08-01 04:00:00,5.8,2356.0,276,19.1,43,962,3.4,11.0,-223.0
2021-08-01 05:00:00,7.3,3658.0,281,18.6,40,962,3.1,-7.0,-201.0
2021-08-01 06:00:00,7.9,4660.0,284,18.1,39,962,4.5,2142.0,2233.0
2021-08-01 07:00:00,8.1,5406.0,284,17.7,40,962,4.3,1835.0,1764.0
2021-08-01 08:00:00,7.9,6061.0,285,18.5,39,963,0.0,0.0,6633.0
2021-08-01 09:00:00,7.2,5411.0,287,19.8,40,963,5.0,3734.0,3193.0
2021-08-01 10:00:00,7.6,6457.0,288,21.4,37,963,3.0,688.0,1385.0
2021-08-01 11:00:00,7.9,7367.0,288,23.5,33,963,6.5,10436.0,11523.0
2021-08-01 12:00:00,8.2,8873.0,288,25.6,28,962,8.3,20365.0,19808.0
2021-08-01 13:00:00,8.5,10406.0,288,27.4,22,961,8.4,21041.0,22622.0
2021-08-01 14:00:00,8.2,10485.0,286,28.7,18,961,8.7,22495.0,23069.0
2021-08-01 15:00:00,8.2,10369.0,284,29.6,16,960,8.5,21275.0,21416.0
2021-08-01 16:00:00,8.0,10050.0,283,30.2,14,959,7.4,14154.0,13377.0
2021-08-01 17:00:00,7.7,9572.0,283,30.7,12,959,7.1,12888.0,14158.0
2021-08-01 18:00:00,7.6,9159.0,281,30.8,12,959,7.9,17310.0,17531.0
2021-08-01 19:00:00,7.6,9326.0,279,30.5,13,958,8.1,18119.0,20411.0
2021-08-01 20:00:00,7.9,9579.0,279,30.0,14,958,7.7,15537.0,15119.0
2021-08-01 21:00:00,8.4,10314.0,278,29.0,13,959,6.6,10394.0,10831.0
2021-08-01 22:00:00,8.7,9720.0,278,27.3,15,959,7.2,12988.0,12662.0
2021-08-01 23:00:00,8.1,7866.0,278,25.9,18,959,5.9,7457.0,7593.0
2021-08-02 00:00:00,5.5,5575.0,289,23.7,24,959,2.0,-118.0,-246.0
2021-08-02 01:00:00,4.3,3523.0,303,22.0,28,959,3.4,64.0,-112.0
2021-08-02 02:00:00,3.2,2147.0,288,21.2,30,959,3.2,-132.0,-246.0
2021-08-02 03:00:00,2.7,1370.0,274,21.2,28,959,2.1,-55.0,-201.0
2021-08-02 04:00:00,2.2,962.0,275,21.0,28,959,2.7,-19.0,-201.0
2021-08-02 05:00:00,1.7,782.0,273,20.1,30,959,0.5,-20.0,-179.0
2021-08-02 06:00:00,1.3,783.0,270,19.1,32,959,0.8,-14.0,-201.0
2021-08-02 07:00:00,1.4,758.0,262,18.1,35,959,0.4,-21.0,-179.0
2021-08-02 08:00:00,1.7,325.0,257,18.5,35,960,0.5,-11.0,-179.0
2021-08-02 09:00:00,2.0,285.0,267,20.4,32,960,0.6,-8.0,-179.0
2021-08-02 10:00:00,1.5,210.0,262,22.4,29,960,0.2,-4.0,-179.0
2021-08-02 11:00:00,2.2,451.0,267,23.9,31,960,1.9,-13.0,-179.0
2021-08-02 12:00:00,2.7,795.0,278,25.7,29,960,1.2,-9.0,-179.0
2021-08-02 13:00:00,3.4,1211.0,294,27.8,25,960,1.4,-9.0,-179.0
2021-08-02 14:00:00,4.0,1774.0,298,29.7,21,959,1.8,-5.0,-179.0
2021-08-02 15:00:00,4.1,2061.0,290,31.0,19,959,1.5,-9.0,-179.0
2021-08-02 16:00:00,4.4,2463.0,283,32.0,18,959,3.1,30.0,-134.0
2021-08-02 17:00:00,4.9,2703.0,285,32.5,17,959,3.9,61.0,-179.0
2021-08-02 18:00:00,5.3,2995.0,289,32.8,17,958,5.0,2694.0,2323.0
2021-08-02 19:00:00,5.3,3292.0,291,32.6,16,958,3.9,273.0,-22.0
2021-08-02 20:00:00,5.2,3366.0,290,32.3,16,958,3.4,-124.0,-335.0
2021-08-02 21:00:00,5.3,3320.0,284,31.2,18,958,2.3,-59.0,-201.0
2021-08-02 22:00:00,5.8,3604.0,273,29.1,21,959,1.2,-59.0,-201.0
2021-08-02 23:00:00,6.6,3747.0,275,27.6,21,959,1.7,-31.0,-179.0
2021-08-03 00:00:00,6.1,3286.0,266,25.8,22,959,3.1,-63.0,-201.0
2021-08-03 01:00:00,5.3,2047.0,272,24.2,25,960,2.2,-25.0,-179.0
2021-08-03 02:00:00,4.6,1468.0,270,22.9,28,960,2.0,-9.0,-179.0
2021-08-03 03:00:00,3.6,1086.0,272,22.2,30,960,2.2,-12.0,-156.0
2021-08-03 04:00:00,2.6,850.0,283,21.6,33,960,1.8,-8.0,-156.0
